ID,zipcodes,zc_state,prop_pop_ge18,prop_hh_wchildren_le18,latitude,longitude,elevation,region,business_density_persqmi,avg_num_employees_perbiz,avg_annual_payroll_perbiz,growth_rank,growing_counties_b,growth_increase_percentage,prop_maildeliv_biz,pop_density,prop_water,prop_mail2pob,city_delivery_indicator,carrier_route_rate_sortation,shotguns2chardonnay,tatoo2tooth,spiritanimal,newzip1,newzip2,newzip3,ref_dt,date1,date2,date3,yb_4_05
8637,83467,ID,0.793,0.217,45.109623,-113.7656,4004,West,0.337,5.718,152.522,0,0,0,0.089,8.277,0.003,0.128,Y,D,47.00472673,2.47814789,Platypus,83401,13647,85331,4/1/15,1/6/15,12/9/14,10/19/14,0
8638,83520,ID,0.768,0.173,46.517306,-116.334792,1027,West,0.519,0,0,0,0,0,0.002,16.766,0.141,0.058,N,C,17.11146743,0.061177916,Rock Chuck,83501,12768,45176,4/1/15,12/17/14,12/2/14,8/4/14,0
8640,83543,ID,0.762,0.247,46.282535,-116.244424,3132,West,0.176,6.333,186.667,0,0,0,0.044,5.245,0,0.655,N,C,24.67667771,3.340023758,Grey Goose,83501,74824,95030,4/1/15,3/10/15,1/20/15,11/8/14,0
8642,83546,ID,0.84,0.145,46.496936,-115.790008,1027,West,0.38,6.313,188.188,0,0,0,0.033,13.935,0,0.605,N,C,29.25511948,0.014109512,Axolotl,83501,30540,13053,4/1/15,3/4/15,1/2/15,11/22/14,0
8643,83546,ID,0.84,0.145,46.496936,-115.790008,1027,West,0.38,6.313,188.188,0,0,0,0.033,13.935,0,0.605,N,C,33.97550617,0.293558525,Mole Rat,83501,26585,29658,4/1/15,12/1/14,8/27/14,7/26/14,0
8644,83546,ID,0.84,0.145,46.496936,-115.790008,1027,West,0.38,6.313,188.188,0,0,0,0.033,13.935,0,0.605,N,C,42.80003736,0.345687554,Axolotl,83501,10928,41524,4/1/15,12/16/14,11/5/14,10/1/14,0
8645,83549,ID,0.868,0.146,45.338266,-116.07995,3323,West,0.069,3.488,69,0,0,0,0.007,1.455,0.005,0.576,N,C,20.32388502,2.003398493,Narwhal,83501,14748,65810,4/1/15,1/5/15,11/28/14,11/21/14,0
8646,83552,ID,0.806,0.2,46.002528,-116.00317,3323,West,0.139,0,29.917,0,0,0,0.013,14.189,0.003,0.269,N,C,45.49008301,0.283313468,Mole Rat,83501,47247,17264,4/1/15,2/28/15,2/6/15,12/24/14,0
8647,83605,ID,0.68,0.395,43.668103,-116.648324,2367,West,25.447,13.157,405.673,0,0,0,0.068,1423.049,0.009,0,Y,D,32.90479035,0.012270582,Grey Goose,83601,45302,12061,4/1/15,2/10/15,11/6/14,7/14/14,0
8648,83607,ID,0.689,0.368,43.673356,-116.746669,2367,West,1.385,8.289,238.451,0,0,0,0.02,97.704,0.037,0,N,D,45.66406677,0.506224368,Rock Chuck,83601,78377,45142,4/1/15,12/14/14,9/21/14,8/16/14,0
8649,83622,ID,0.796,0.203,44.080382,-115.517807,4000,West,0.184,3.98,73.388,0,0,0,0.029,6.528,0.003,0.162,N,C,40.26303819,13.16207651,Tapir,83601,79942,14506,4/1/15,2/8/15,12/23/14,9/4/14,0
8650,83627,ID,0.755,0.256,42.987587,-115.547197,3142,West,0.051,0,107.8,0,0,0,0.025,6.346,0.028,0.257,N,C,42.1439429,0.092207661,Armadillo,83601,44423,93530,4/1/15,2/9/15,11/21/14,9/10/14,0
8651,83628,ID,0.685,0.37,43.612916,-116.961098,2823,West,1.148,8.522,218.196,0,0,0,0.025,54.019,0.007,0.236,N,C,27.231176,1.35279265,Tapir,83601,53058,95547,4/1/15,12/28/14,10/12/14,9/17/14,0
8652,83628,ID,0.685,0.37,43.612916,-116.961098,2823,West,1.148,8.522,218.196,0,0,0,0.025,54.019,0.007,0.236,N,C,32.1406239,38.80715456,Tapir,83601,61486,83709,4/1/15,3/15/15,2/7/15,12/28/14,0
8654,83666,ID,0.846,0.154,43.959714,-115.997466,4000,West,0.103,0,0,0,0,0,0.005,5.331,0,0,N,C,32.29432369,2.306194167,Mole Rat,83601,22302,08038,4/1/15,12/15/14,12/8/14,10/18/14,0
8656,83703,ID,0.79,0.247,43.659388,-116.241738,2695,West,48.118,6.557,162.315,0,0,0,0.034,1929.978,0.014,0,Y,D,44.05669988,0.199126923,Tapir,83702,62974,61279,4/1/15,2/9/15,1/26/15,10/15/14,0
8660,83805,ID,0.749,0.262,48.750606,-116.633472,1773,West,0.362,6.152,158.524,0,0,0,0.033,9.28,0.01,0.292,N,D,34.36950896,0.359563337,Tapir,83801,49736,87124,4/1/15,2/21/15,11/10/14,8/11/14,0
8661,83806,ID,0.791,0.204,46.875578,-116.377344,2574,West,0.251,4.8,173.4,0,0,0,0,11.056,0,0.45,N,C,56.59875892,0.062868868,Rock Chuck,83801,59221,13421,4/1/15,3/28/15,12/27/14,9/22/14,0
8662,83809,ID,0.758,0.235,48.045204,-116.548925,2086,West,0.357,0,45.2,0,0,0,0,28.618,0,0,Y,C,35.61535858,3.407939901,Platypus,83801,67001,53923,4/1/15,3/14/15,3/1/15,1/30/15,0
8664,83812,ID,0.742,0.321,47.031578,-116.236004,2744,West,0,0,0,0,0,0,0.018,1.277,0.001,0,N,C,27.53521536,0.269176334,Rock Chuck,83801,93932,85650,4/1/15,12/9/14,9/16/14,5/29/14,0
8666,83830,ID,0.765,0.216,47.118592,-116.381745,2216,West,0.138,0,0,0,0,0,0,12.68,0,0.907,N,C,49.88272783,0.11545472,Mole Rat,83801,77950,06379,4/1/15,1/7/15,11/22/14,10/4/14,0
8667,83844,ID,0.997,0,46.7328,-116.9993,2574,West,200,0,86.429,0,0,0,0,38657.143,0,0,N,C,36.69851774,0.345972089,Wolverine,83801,85396,82932,4/1/15,1/8/15,9/10/14,6/25/14,0
8668,83844,ID,0.997,0,46.7328,-116.9993,2574,West,200,0,86.429,0,0,0,0,38657.143,0,0,N,C,36.04295376,1.260984505,Axolotl,83801,56288,71957,4/1/15,2/2/15,1/26/15,1/8/15,0
8670,83850,ID,0.782,0.234,47.517469,-116.275255,2744,West,0.786,4.527,132.636,0,0,0,0.016,30.437,0,0.659,N,C,36.10095624,7.220038539,Tapir,83801,55703,63703,4/1/15,12/17/14,9/16/14,6/3/14,0
8671,83851,ID,0.703,0.292,47.28738,-116.855663,2216,West,0.182,7.409,280.773,0,0,0,0.013,13.984,0.014,0.478,N,C,30.82514915,9.900029287,Armadillo,83801,19538,54174,4/1/15,3/4/15,1/3/15,9/29/14,0
8673,83854,ID,0.723,0.35,47.737863,-116.940158,2152,West,11.851,9.826,340.119,0,0,0,0.053,495.959,0.024,0,N,D,35.4460106,3.821468222,Grey Goose,83801,83643,93925,4/1/15,3/22/15,2/2/15,1/17/15,0
8675,83860,ID,0.781,0.253,48.183472,-116.546472,2086,West,1.142,4.081,145.684,0,0,0,0.013,51.393,0.267,0.131,N,D,21.23562983,0.083180406,Narwhal,83801,54494,98662,4/1/15,3/16/15,11/22/14,9/8/14,0
8677,83869,ID,0.749,0.305,48.011272,-116.90486,2152,West,1.146,5.159,90.217,0,0,0,0.002,69.079,0.036,0.553,N,C,45.39023765,1.043026899,Platypus,83801,35962,26581,4/1/15,2/22/15,1/7/15,12/10/14,0
8678,83872,ID,0.765,0.297,46.869032,-116.958144,2574,West,0.266,1.455,47.636,0,0,0,0,17.05,0.003,0.133,N,C,30.99068661,7.758528271,Sun Bear,83801,97625,52070,4/1/15,12/13/14,10/23/14,8/11/14,0
8679,84002,UT,0.626,0.411,40.46736,-110.450724,5514,West,0.093,0,0,0,0,0,0,5.606,0,0,N,C,31.93825647,0.139052488,Wolverine,84001,36853,60470,4/1/15,1/2/15,11/1/14,9/19/14,0
8682,84021,UT,0.688,0.354,40.070195,-110.473976,5514,West,0.119,7.19,254.418,0,0,0,0,4.998,0.008,0.187,N,C,40.63058263,4.002338127,Platypus,84001,64643,74132,4/1/15,12/21/14,11/19/14,9/19/14,0
8684,84024,UT,0.857,0.292,40.976086,-111.434001,5586,West,0.255,0,0,36,37594,3.5,0,8.03,0,0,N,C,39.95524264,0.551203993,Grey Goose,84001,63627,80232,4/1/15,12/12/14,10/12/14,7/29/14,0
8685,84025,UT,0.649,0.49,40.985566,-111.89237,4302,West,29.482,8.05,313.789,0,0,0,0.031,1494.964,0.014,0.047,N,D,35.1249092,1.938642638,Armadillo,84001,54819,63837,4/1/15,12/12/14,11/24/14,9/15/14,0
8686,84027,UT,0.781,0.219,40.158536,-110.98408,5514,West,0.054,2.909,142.364,0,0,0,0,2.217,0.001,0,N,C,30.10970408,1.876092592,Narwhal,84001,98580,78572,4/1/15,1/8/15,12/13/14,9/10/14,0
8687,84028,UT,0.706,0.314,41.905313,-111.429149,6289,West,1.172,4.702,174.684,0,0,0,0.017,16.943,0.391,0.756,N,C,27.1916556,0.995934416,Platypus,84001,51563,39421,4/1/15,3/22/15,2/26/15,12/11/14,0
8688,84034,UT,0.699,0.299,40.202194,-113.864857,4885,West,0.002,0,0,0,0,0,0.086,0.352,0,0,N,C,29.08376116,0.672985368,Rock Chuck,84001,61028,16849,4/1/15,1/15/15,9/20/14,9/2/14,0
8689,84035,UT,0.71,0.328,40.369124,-109.322668,5050,West,0.033,3.421,99.737,0,0,0,0.002,1.306,0.007,0.79,N,C,29.5646392,5.289545907,Armadillo,84001,17527,83465,4/1/15,12/26/14,12/17/14,9/5/14,0
8690,84041,UT,0.649,0.447,41.050094,-112.034,4302,West,86.647,15.228,434.56,0,0,0,0.07,3023.169,0.003,0.026,Y,D,39.93669094,0.440160268,Platypus,84001,90230,48219,4/1/15,3/3/15,2/14/15,2/6/15,0
8692,84043,UT,0.567,0.61,40.402096,-111.878044,4512,West,32.454,13.52,624.764,76,530499,2.7,0.044,1575.464,0.012,0.016,Y,D,47.80598178,2.738700044,Grey Goose,84001,28622,28789,4/1/15,3/5/15,11/25/14,10/13/14,0
8693,84052,UT,0.696,0.309,40.035308,-110.052912,5514,West,0.226,0,0,0,0,0,0.011,9.602,0.001,0.623,N,C,38.6821207,0.291712508,Sun Bear,84001,45840,74563,4/1/15,3/11/15,12/9/14,11/27/14,0
8694,84052,UT,0.696,0.309,40.035308,-110.052912,5514,West,0.226,0,0,0,0,0,0.011,9.602,0.001,0.623,N,C,35.12743805,0.117594497,Mole Rat,84001,25534,94041,4/1/15,2/16/15,11/6/14,8/14/14,0
8695,84052,UT,0.696,0.309,40.035308,-110.052912,5514,West,0.226,0,0,0,0,0,0.011,9.602,0.001,0.623,N,C,51.22669131,23.24314222,Axolotl,84001,32927,02838,4/1/15,1/16/15,12/1/14,9/24/14,0
8696,84054,UT,0.676,0.431,40.842062,-111.91974,4302,West,62.417,18.728,815.651,0,0,0,0.077,1951.56,0.009,0.026,Y,D,43.05476412,4.949061713,Armadillo,84001,49126,17324,4/1/15,12/9/14,11/10/14,8/24/14,0
8698,84062,UT,0.601,0.542,40.395009,-111.713361,4512,West,18.674,6.438,220.282,76,530499,2.7,0.043,1063.147,0.001,0.023,Y,D,57.95777283,15.13038059,Tapir,84001,01510,55604,4/1/15,1/31/15,11/21/14,8/24/14,0
8701,84074,UT,0.635,0.476,40.572024,-112.408482,4885,West,5.229,11.711,344.555,0,0,0,0.039,405.74,0.002,0.028,Y,D,28.62983837,2.828880356,Wolverine,84001,62469,20121,4/1/15,12/12/14,11/22/14,9/5/14,0
8702,84080,UT,0.645,0.385,40.067599,-112.357265,4885,West,0.057,0,0,0,0,0,0,8.682,0.002,0.818,N,C,41.69711228,0.144745317,Narwhal,84001,55025,80449,4/1/15,1/8/15,11/16/14,9/30/14,0
8703,84084,UT,0.7,0.392,40.625061,-111.966272,4260,West,70.485,14.487,344.239,0,0,0,0.032,4825.991,0,0.061,Y,D,31.74306155,4.799876702,Axolotl,84001,96091,28515,4/1/15,12/15/14,9/2/14,5/24/14,0
8704,84085,UT,0.685,0.282,40.501117,-109.902674,5050,West,0.021,0,0,0,0,0,0,5.463,0.004,0.039,N,C,45.3104988,16.47716877,Wolverine,84001,54770,77040,4/1/15,1/11/15,12/3/14,11/20/14,0
8705,84086,UT,0.631,0.438,41.370335,-111.278374,6289,West,0.04,2.5,150.5,0,0,0,0,4.011,0,0.805,N,C,40.59360469,2.34656401,Sun Bear,84001,68465,24572,4/1/15,3/5/15,2/14/15,10/19/14,0
8706,84086,UT,0.631,0.438,41.370335,-111.278374,6289,West,0.04,2.5,150.5,0,0,0,0,4.011,0,0.805,N,C,37.02782624,0.725989086,Sun Bear,84001,01098,13470,4/1/15,3/1/15,2/20/15,2/2/15,0
8707,84087,UT,0.651,0.481,40.891358,-111.931429,4302,West,25.989,12.46,502.608,0,0,0,0.063,1078.353,0.05,0.002,N,D,46.33280544,0.710587811,Sun Bear,84001,52041,12719,4/1/15,3/6/15,2/5/15,12/5/14,0
8708,84106,UT,0.777,0.261,40.706464,-111.855032,4260,West,172.545,10.451,340.574,0,0,0,0.068,5528.068,0,0,Y,D,41.77175995,29.43703141,Rock Chuck,84101,30439,65462,4/1/15,1/31/15,10/10/14,9/22/14,0
8712,84311,UT,0.692,0.369,41.82541,-112.122796,4439,West,0.998,1.286,29.571,0,0,0,0,101.767,0,0.466,N,C,36.51771495,1.500174849,Sun Bear,84301,80653,61438,4/1/15,3/30/15,2/4/15,1/25/15,0
8713,84314,UT,0.619,0.437,41.624804,-112.103154,4439,West,1.613,6.462,165.692,0,0,0,0,127.947,0,0.638,N,C,45.89779506,1.073011177,Tapir,84301,78541,92284,4/1/15,3/5/15,1/12/15,12/31/14,0
8716,84325,UT,0.592,0.5,41.73202,-111.99244,4499,West,1.056,4.333,160.641,0,0,0,0.003,56.288,0.019,0.449,N,C,41.92790493,0.37056097,Wolverine,84301,01337,66047,4/1/15,3/24/15,3/6/15,2/4/15,0
8719,84329,UT,0.599,0.403,41.637283,-113.362686,4439,West,0.002,0,0,0,0,0,0,0.42,0,0.924,N,C,45.40214124,0.079108763,Armadillo,84301,46531,15362,4/1/15,12/11/14,11/23/14,10/3/14,0
8720,84337,UT,0.633,0.471,41.692738,-112.266761,4439,West,1.515,12.231,432.292,0,0,0,0.052,65.388,0.006,0.034,Y,C,44.69007449,0.027430925,Sun Bear,84301,27973,06897,4/1/15,12/18/14,11/7/14,10/30/14,0
8723,84515,UT,0.867,0.1,38.9702,-109.3203,4000,West,0.009,0,90.333,0,0,0,0.25,0.047,0.009,0,N,C,33.73949334,1.535170515,Narwhal,84501,21228,62215,4/1/15,1/27/15,10/18/14,7/27/14,0
8729,84623,UT,0.602,0.522,39.455703,-111.576716,5530,West,0.144,0,0,0,0,0,0.009,19.442,0.003,0,N,C,24.61287922,0.724622364,Sun Bear,84601,52301,97131,4/1/15,3/16/15,12/12/14,9/21/14,0
8730,84629,UT,0.681,0.332,39.679887,-111.482854,5530,West,0.127,6.333,208.455,0,0,0,0.014,9.753,0.001,0.339,N,C,33.10362398,0.020930482,Mole Rat,84601,61039,64637,4/1/15,12/25/14,12/12/14,11/20/14,0
8731,84633,UT,0.644,0.457,39.943839,-111.882318,4512,West,0.071,3,58.667,76,530499,2.7,0,24.693,0.002,0.949,N,C,36.85162657,26.35430038,Tapir,84601,18445,17853,4/1/15,3/3/15,12/22/14,10/12/14,0
8732,84639,UT,0.705,0.343,39.479452,-111.965849,5133,West,0.024,3.4,43.2,0,0,0,0,4.553,0.004,0.954,N,C,36.75526949,1.03325758,Sun Bear,84601,01450,35984,4/1/15,12/10/14,9/1/14,8/13/14,0
8733,84652,UT,0.658,0.401,38.926685,-112.02542,5308,West,0.764,19.778,928.111,0,0,0,0,74.043,0,0.098,N,C,49.54591498,0.197152669,Tapir,84601,27846,73029,4/1/15,2/4/15,11/10/14,9/23/14,0
8735,84657,UT,0.669,0.407,38.805697,-111.886878,5308,West,0.432,17.444,885.444,0,0,0,0,24.245,0.02,0,N,C,31.95727548,2.332100784,Tapir,84601,37058,29575,4/1/15,3/2/15,2/4/15,12/24/14,0
8736,84660,UT,0.599,0.553,40.058904,-111.646291,4512,West,4.646,11.066,355.877,76,530499,2.7,0.046,272.42,0.002,0.027,Y,D,39.47474934,3.488416641,Tapir,84601,70444,45629,4/1/15,3/12/15,2/3/15,10/16/14,0
8742,84722,UT,0.79,0.191,37.422239,-113.662152,2880,West,0.288,0,0,85,141666,2.6,0.001,44.251,0.004,0,N,C,35.48210616,3.85027993,Tapir,84701,11510,96059,4/1/15,1/30/15,11/22/14,9/27/14,0
8743,84728,UT,0.741,0.306,39.062738,-113.413716,5135,West,0.006,0,0,0,0,0,0.018,0.471,0.001,0.474,N,C,42.92218063,0.17322594,Rock Chuck,84701,93720,32776,4/1/15,12/23/14,9/26/14,8/4/14,0
8744,84728,UT,0.741,0.306,39.062738,-113.413716,5135,West,0.006,0,0,0,0,0,0.018,0.471,0.001,0.474,N,C,44.25865848,73.54618409,Armadillo,84701,20011,84523,4/1/15,1/6/15,9/14/14,5/31/14,0
8745,84729,UT,0.649,0.357,37.351054,-112.636225,4925,West,0.07,2,76.857,0,0,0,0,3.981,0,0.927,N,C,38.08119351,0.863549361,Rock Chuck,84701,67743,13730,4/1/15,12/6/14,9/30/14,8/9/14,0
8746,84736,UT,0.667,0.305,37.642656,-111.92499,6560,West,0.227,0,0,0,0,0,0,27.98,0,0.931,N,C,43.27072905,3.596544823,Platypus,84701,93230,59544,4/1/15,2/14/15,12/13/14,12/3/14,0
8748,84740,UT,0.654,0.324,38.234458,-112.269475,4442,West,0.021,0,0,0,0,0,0,3.972,0.033,0.717,N,C,28.04321591,0.045683549,Rock Chuck,84701,56646,56229,4/1/15,12/12/14,11/22/14,11/11/14,0
8749,84749,UT,0.656,0.427,38.376548,-111.602122,7000,West,0.101,1.5,31.5,0,0,0,0,5.513,0,0.905,N,C,37.1795463,0.746906341,Tapir,84701,17250,44687,4/1/15,3/3/15,12/22/14,10/24/14,0
8750,84756,UT,0.617,0.393,37.876566,-113.647336,5970,West,0.021,11,284.333,0,0,0,0,2.514,0.001,0.95,N,C,65.46678019,0.530932804,Narwhal,84701,16936,76012,4/1/15,1/8/15,10/26/14,10/6/14,0
8752,84764,UT,0.81,0.179,37.630906,-112.208664,6560,West,0.154,0,1799.375,0,0,0,0,6.367,0,0,N,C,22.66152733,9.310695698,Wolverine,84701,95365,78579,4/1/15,1/8/15,10/22/14,8/31/14,0
8753,84764,UT,0.81,0.179,37.630906,-112.208664,6560,West,0.154,0,1799.375,0,0,0,0,6.367,0,0,N,C,39.25314584,1.156299133,Armadillo,84701,16041,13362,4/1/15,2/9/15,12/27/14,12/7/14,0
8754,84765,UT,0.636,0.466,37.134439,-113.649133,2880,West,11.535,3.527,99.327,85,141666,2.6,0.017,644.19,0.001,0.1,N,D,36.98233148,1.343822216,Narwhal,84701,37846,56520,4/1/15,2/2/15,12/11/14,11/26/14,0
8756,84767,UT,0.873,0.138,37.1888,-113.0001,2880,West,0.245,8.969,200.469,85,141666,2.6,0,2.601,0,0.857,N,C,41.75402659,0.880939426,Wolverine,84701,47023,42211,4/1/15,2/1/15,10/31/14,7/16/14,0
8760,84779,UT,0.69,0.244,37.30794,-113.07943,2880,West,0.048,7.8,187.7,85,141666,2.6,0,3.109,0.002,0,N,C,40.82588856,7.65679937,Wolverine,84701,15801,80645,4/1/15,3/18/15,2/23/15,12/15/14,0
8761,84779,UT,0.69,0.244,37.30794,-113.07943,2880,West,0.048,7.8,187.7,85,141666,2.6,0,3.109,0.002,0,N,C,28.71371211,33.21073087,Armadillo,84701,11952,10577,4/1/15,12/28/14,9/1/14,5/30/14,0
8762,84780,UT,0.679,0.385,37.154411,-113.469158,2880,West,10.568,7.131,168.142,85,141666,2.6,0.032,510.868,0.001,0.063,N,D,32.25332455,13.60013727,Wolverine,84701,14572,02743,4/1/15,12/10/14,10/3/14,8/23/14,0
8770,85016,AZ,0.795,0.199,33.516952,-112.021401,1082,West,253.016,19.031,1141.817,0,0,0,0.098,3751.633,0.009,0,Y,B,23.73060527,34.42089207,Armadillo,85003,55321,17834,4/1/15,3/13/15,2/22/15,10/30/14,0
8771,85020,AZ,0.796,0.204,33.571091,-112.051362,1082,West,115.285,14.504,676.412,0,0,0,0.056,3694.747,0.003,0,Y,B,43.75062227,0.555384728,Sun Bear,85003,31545,29607,4/1/15,1/2/15,12/26/14,8/26/14,0
8775,85023,AZ,0.752,0.3,33.631186,-112.093201,1082,West,77.449,17.24,544.878,0,0,0,0.019,4279.42,0.001,0,Y,B,42.90424127,0.287843945,Grey Goose,85003,16441,07078,4/1/15,3/12/15,2/16/15,1/22/15,0
8781,85048,AZ,0.733,0.389,33.332898,-112.06864,1082,West,33.87,7.215,224.181,0,0,0,0.03,1693.449,0.002,0,Y,B,41.29156096,33.53139059,Sun Bear,85003,46544,25625,4/1/15,3/18/15,3/14/15,1/10/15,0
8784,85083,AZ,0.681,0.467,33.724766,-112.159099,1082,West,15.538,3.17,104.993,0,0,0,0.002,1838.53,0,0,Y,D,33.20866841,8.644915053,Platypus,85003,84522,95007,4/1/15,3/17/15,12/31/14,12/26/14,0
8785,85119,AZ,0.822,0.179,33.419778,-111.514859,1490,West,5.36,10.225,313.979,0,0,0,0.014,481.91,0,0,N,D,54.33635646,2.337712776,Mole Rat,85118,94588,85347,4/1/15,1/18/15,12/24/14,9/19/14,0
8787,85120,AZ,0.814,0.178,33.414893,-111.553493,1490,West,24.908,11.458,317.663,0,0,0,0.035,1576.626,0.001,0,N,D,42.47211219,22.79030964,Armadillo,85118,80122,87832,4/1/15,12/2/14,8/17/14,6/28/14,0
8788,85132,AZ,0.869,0.304,32.98516,-111.297855,1490,West,0.22,0,0,0,0,0,0.007,55.558,0.001,0.164,N,D,63.87037024,15.98106752,Sun Bear,85118,61553,81223,4/1/15,3/5/15,11/10/14,9/17/14,0
8789,85138,AZ,0.68,0.419,33.075263,-112.032976,1490,West,1.796,7.459,216.609,0,0,0,0.007,454.107,0.002,0,N,D,45.6935955,0.031759913,Narwhal,85118,48472,41204,4/1/15,12/21/14,11/21/14,9/13/14,0
8790,85145,AZ,0.624,0.526,32.579336,-111.328803,1490,West,0.27,2.167,56.667,0,0,0,0,94.754,0,0.046,N,C,48.55970107,3.388195674,Armadillo,85118,86314,44844,4/1/15,3/8/15,12/10/14,10/1/14,0
8792,85173,AZ,0.763,0.213,33.294207,-111.095483,1490,West,0.965,13.722,960.75,0,0,0,0.023,76.977,0,0.189,Y,C,38.97245607,0.15064543,Rock Chuck,85118,56761,61615,4/1/15,1/24/15,12/21/14,12/12/14,0
8795,85206,AZ,0.818,0.183,33.39739,-111.719192,1082,West,108.006,18.041,679.146,0,0,0,0.043,3469.806,0.003,0,Y,B,33.45194396,0.255371835,Narwhal,85201,04102,31066,4/1/15,3/16/15,2/3/15,10/23/14,0
8796,85207,AZ,0.744,0.311,33.456539,-111.63255,1082,West,18.489,5.875,166.975,0,0,0,0.013,1498.66,0.003,0,Y,B,51.7765198,24.43521055,Grey Goose,85201,29516,78640,4/1/15,2/6/15,11/9/14,8/7/14,0
8799,85212,AZ,0.645,0.525,33.327986,-111.635556,1082,West,10.359,15.531,596.371,0,0,0,0.035,691.337,0.001,0,Y,B,27.07368246,0.130487645,Axolotl,85201,77614,72663,4/1/15,2/2/15,11/28/14,8/14/14,0
8808,85251,AZ,0.849,0.148,33.494096,-111.922881,1082,West,287.967,14.98,640.503,0,0,0,0.103,4675.731,0.007,0,Y,B,38.05733342,1.038025229,Sun Bear,85201,42464,74735,4/1/15,3/6/15,12/16/14,11/7/14,0
8815,85309,AZ,0.995,0.002,33.535249,-112.38036,1082,West,7.902,13.185,601.963,0,0,0,0.004,434.592,0,0,Y,D,55.55287263,0.942438738,Armadillo,85301,50665,55309,4/1/15,2/17/15,11/17/14,10/1/14,0
8818,85320,AZ,0.754,0.258,33.809034,-113.187611,1082,West,0.011,9.667,380.167,0,0,0,0,2.2,0,0.965,N,C,32.91275,0.538447544,Platypus,85301,02822,10305,4/1/15,3/4/15,1/18/15,10/7/14,0
8819,85321,AZ,0.784,0.166,32.34215,-112.754086,2437,West,0.042,9.531,269.516,0,0,0,0.037,2.88,0,0.16,Y,C,41.74764073,0.365546614,Armadillo,85301,55751,89013,4/1/15,2/5/15,11/22/14,10/26/14,0
8821,85324,AZ,0.846,0.154,34.10512,-111.856832,5368,West,0.15,4.295,109.659,0,0,0,0.005,9.845,0,0.113,N,C,31.26378113,0.098938447,Narwhal,85301,11553,12967,4/1/15,2/21/15,11/15/14,11/12/14,0
8822,85325,AZ,0.916,0.064,33.963942,-113.917074,1642,West,0.011,1.667,22.889,0,0,0,0,1.46,0.001,0.827,N,C,36.22114372,0.003136002,Mole Rat,85301,10466,26753,4/1/15,12/26/14,11/5/14,7/20/14,0
8823,85326,AZ,0.691,0.454,33.241195,-112.768102,1082,West,1.08,13.721,437.864,0,0,0,0.022,140.242,0,0.044,Y,D,43.87691333,2.369469252,Tapir,85301,24601,20861,4/1/15,3/3/15,1/22/15,1/11/15,0
8826,85336,AZ,0.709,0.422,32.528084,-114.77466,137,West,1.303,0,70.2,84,200870,2.6,0,182.434,0.004,0.032,N,C,45.58543705,1.539210034,Axolotl,85301,92314,92256,4/1/15,2/6/15,1/30/15,1/9/15,0
8827,85336,AZ,0.709,0.422,32.528084,-114.77466,137,West,1.303,0,70.2,84,200870,2.6,0,182.434,0.004,0.032,N,C,26.62052935,3.211938356,Armadillo,85301,23358,71999,4/1/15,12/15/14,12/8/14,8/13/14,0
8829,85348,AZ,0.896,0.086,33.848004,-113.609492,1642,West,0.07,6.419,119.226,0,0,0,0.014,6.295,0,0.776,N,C,48.32757191,48.83011276,Wolverine,85301,21131,60963,4/1/15,1/8/15,10/14/14,7/15/14,0
8830,85349,AZ,0.631,0.612,32.494329,-114.783313,137,West,10.135,14.203,308.973,84,200870,2.6,0,1421.006,0.003,0.977,N,C,41.83705299,1.644891023,Platypus,85301,72764,32607,4/1/15,1/8/15,11/1/14,9/15/14,0
8834,85352,AZ,0.731,0.304,32.6996,-113.9509,137,West,0.113,6.143,91.143,84,200870,2.6,0,7.409,0,0.62,N,C,47.34346231,0.079521363,Platypus,85301,99502,76596,4/1/15,2/12/15,11/27/14,9/8/14,0
8835,85356,AZ,0.804,0.197,32.86568,-114.195903,137,West,0.254,6.048,139.762,84,200870,2.6,0.017,27.459,0,0.338,N,C,43.52024618,2.030706913,Wolverine,85301,68004,49719,4/1/15,3/4/15,11/16/14,8/19/14,0
8836,85362,AZ,0.935,0.054,34.349196,-112.589711,5368,West,0.263,0,81.474,0,0,0,0,9.181,0,0.38,N,C,37.29205101,1.74223827,Grey Goose,85301,16156,55411,4/1/15,3/13/15,1/27/15,10/6/14,0
8837,85367,AZ,0.871,0.129,32.668995,-114.382544,137,West,4.144,8.989,176.75,84,200870,2.6,0.016,450.295,0,0.038,Y,D,26.73407225,2.281914301,Tapir,85301,81240,31783,4/1/15,3/31/15,2/15/15,2/5/15,0
8838,85371,AZ,0.594,0.454,33.9865,-114.3964,1642,West,0.011,0,0,0,0,0,0,2.364,0,0,Y,C,44.39468962,1.914726974,Wolverine,85301,74632,71373,4/1/15,3/18/15,2/17/15,12/25/14,0
8846,85530,AZ,0.623,0.42,33.077024,-110.252749,2906,West,0.005,0,0,0,0,0,0,4.953,0.024,0.971,N,C,56.49806651,1.019726608,Narwhal,85501,13833,05654,4/1/15,3/12/15,1/26/15,12/15/14,0
8847,85551,AZ,0.738,0.254,32.8095,-109.6208,2906,West,0.037,0,0,0,0,0,0,7.556,0.001,0.954,N,C,42.35933006,2.030592901,Wolverine,85501,06757,88027,4/1/15,3/3/15,1/19/15,12/24/14,0
